"genus","Propionibacterium_acnes","Comamonas_jiangduensis","Eubacterium","Lactobacillus","Lachnoclostridium","Clostridioides","Sphingomonas","Veillonella","Anaerococcus","Cupriavidus","Prevotella","Acinetobacter_junii","Sphingobium","Brevundimonas","Acidovorax","Ochrobactrum","Variovorax","Paraburkholderia","Zoogloea","Mesorhizobium","Cellulosimicrobium","Comamonas_testosteroni","Cloacibacterium","Herbaspirillum","Bordetella","Pseudomonas","Tyzzerella","Comamonas_denitrificans","Bosea","Pseudoxanthomonas","Methylobacter","Flavobacterium","Aciditerrimonas","Romboutsia","Brevibacterium","Dietzia","Corynebacterium","Pedobacter","Rhizobium","Comamonas_nitrativorans","Lampropedia","Bacillus","Peredibacter","Klebsiella","Vulcaniibacterium","Staphylococcus","Novosphingobium","Ottowia","Stenotrophomonas","Streptococcus","Roseomonas","Thermacetogenium","Dongia","Conexibacter","Methylocapsa","Hymenobacter","Rhizobacter","Shigella","Gaiella","Microlunatus","Acidicapsa","Janthinobacterium","Paracoccus","Chthoniobacter","Actinoallomurus","Ideonella","Flavisolibacter","Nocardioides","Enterococcus","Blastomonas","Lysinibacillus","Agrococcus","Chryseobacterium","Alkanindiges","Rothia","Enhydrobacter","Neisseria","Marinomonas","Nitrosospira","Lachnoanaerobaculum","Cutibacterium","Gemmatimonas","Janibacter","Schlegelella","Microbacterium","Gemella","Anoxybacillus","Anaerosporobacter","Micrococcus","Tabrizicola","Hydrotalea","Acinetobacter_seohaensis","Sphingorhabdus","Aquabacterium","Flavonifractor","Ralstonia","Methylobacterium","Peptoniphilus","Ramlibacter","Dolosigranulum","Myxococcus","Niabella","Blautia","Kocuria","Granulicatella","Derxia","Sulfitobacter","Neomicrococcus","Candidatus_Koribacter","Sediminibacterium","Hyphomicrobium","Azonexus","Reyranella","Actinomyces","Flavihumibacter","Murdochiella","Acinetobacter_tjernbergiae","Anaerotruncus","Anabaena","Acinetobacter_baumannii","Comamonas_terrae","Dialister","Ornatilinea","Bergeyella","Actinobaculum","Delftia","Burkholderia","Solirubrobacter","Candidatus_Solibacter","Nitratireductor","Caulobacter","Massilia","Alloprevotella","Moraxella","Herbiconiux","Kytococcus","Ferrovibrio","Arthrobacter","Brachybacterium","Empedobacter","Singulisphaera","Vampirovibrio","Cylindrospermum","Jeotgalicoccus","Leptotrichia","Legionella","Meiothermus","Alistipes","Erysipelatoclostridium","Sphingobacterium","Thermomonas","Oscillibacter","Cellulomonas","Blastocatella","Paracraurococcus","Pigmentiphaga","Rhodococcus","Achromobacter","Granulibacter","Aquisphaera","Pelobacter","Rubellimicrobium","Sphaerobacter","Epilithonimonas","Bradyrhizobium","Methylibium","Jatrophihabitans","Noviherbaspirillum","Finegoldia","Ruminiclostridium","Virgibacillus","Armatimonas","Chroococcidiopsis","Altererythrobacter","Bacteroides","Micromonospora","Scopulibacillus","Spirosoma","Calothrix","Acinetobacter_guillouiae","Alteromonas","Aliihoeflea","Silanimonas","Ornithobacterium","Sporocytophaga","Rhodoplanes","Asticcacaulis","Proteiniphilum","Limnobacter","Pseudacidovorax","Exiguobacterium","Duganella","Devosia","Diaphorobacter","Papillibacter","Skermanella","Candidatus_Liberibacter","Rhodopseudomonas","Clostridium","Alicycliphilus","Eggerthella","Gemmiger","Actinoplanes","Pseudorhodoferax","Mycobacterium","Leuconostoc","Candidatus_Aquiluna","Novispirillum","Ilumatobacter","Asanoa","Acinetobacter_haemolyticus","Crinalium","Ruminococcus","Facklamia","Christensenella","Mucilaginibacter","Phenylobacterium","Frondihabitans","Marmoricola","Anaerobacterium","Desulfonispora","Paenibacillus","Nitrolancea","Gemmata","Haematobacter","Snodgrassella","Planctopirus","Methyloversatilis","Parabacteroides"
"2016P4_lbc58",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07680490961559834,0.,0.,0.,98.46389412719707,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.9984638250027784,0.,0.07680490961559834,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.30721963846239336,0.,0.,0.,0.,0.,0.,0.07680490961559834,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P4_lbc59",78.11008341997825,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8590518339468077,0.,0.,0.19090040754373502,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,9.863187723092977,0.12726693836249003,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.31816734590622503,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.03181673459062251,0.,0.,0.,0.,0.,9.131402827508659,0.,0.,0.,0.,0.,0.,1.1772191798530327,0.,0.09545020377186751,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.09545020377186751,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P4_lbc5",98.64220092988806,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.17431192500631262,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.27522935527312514,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.009174311842437506,0.,0.,0.,0.,0.,0.,0.,0.05504587105462504,0.,0.009174311842437506,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.11009174210925007,0.,0.,0.,0.,0.,0.1467889894790001,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.5779816460735628,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P4_lbc7",0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8298751743256538,0.4149375871628269,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6597503486513077,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,96.68045780893867,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.4149375871628269,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P4_lbc82",92.04405238138892,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.12239900582631508,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.36719701747894523,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,7.466339355405219,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P5_lbc18",0.607685422561476,0.01787310066357282,0.,0.,0.,0.,0.,0.,0.,0.,0.,17.15817663702991,0.,0.,28.95442307498797,0.,0.,0.,1.0366398384872237,0.,0.,0.7685433285336313,3.7890973406774378,0.,0.,0.,0.,0.8400357311879226,0.,0.,0.,0.,0.,0.,0.01787310066357282,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05361930199071847,0.,0.,0.42895441592574773,0.3395889126078836,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.3753351139350292,0.32171581194431076,0.,0.,0.,0.,0.,0.,0.,0.03574620132714564,0.,0.6434316238886215,0.,0.,0.03574620132714564,0.,12.117962249902373,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,25.254691237628396,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.08936550331786411,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05361930199071847,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07149240265429128,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.10723860398143693,0.,0.,0.,0.,0.,0.,0.,0.07149240265429128,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.627345797545205,0.,0.,0.,0.,4.182305555276041,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P5_lbc61",0.11521228881923495,1.9671431535432338,0.,0.,0.,0.,0.,0.1322807760517142,0.,0.,0.,63.18327261283008,0.,0.,2.7480264444291596,0.,0.,0.,0.01706848723247925,0.,0.,0.43951354623634076,0.8406229961996032,0.,0.,0.004267121808119813,0.,0.008534243616239626,0.,0.,0.,0.05973970531367738,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.09814380158675572,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.055472583505557574,0.,0.,0.,0.,0.,0.,0.,0.,0.008534243616239626,0.,0.,0.,0.,0.,0.,0.,0.1706848723247925,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.09814380158675572,0.,0.,0.,0.,0.,0.,29.771708855251937,0.,0.,0.02560273084871888,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.01280136542435944,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.05120546169743776,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1920204813653916,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2016P5_lbc62",38.316236021816515,10.654403886420914,0.,0.014149274749562967,0.09904492324694077,0.,0.,0.,0.9762999577198447,0.,0.,33.9653340363259,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.818181805318841,0.10611956062172224,0.,0.4740007041103594,0.30420940711560374,0.,0.,0.,0.,0.,0.,0.,0.,0.0070746373747814836,0.06367173637303335,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.042447824248688905,0.3891050556129816,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.655465145698867,0.601344176856426,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.014149274749562967,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.028298549499125934,2.454899169049175,0.,0.4457021546112334,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.15564202224519263,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.014149274749562967,0.,0.,0.,0.014149274749562967,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.31835868186516675,0.,0.,0.,0.014149274749562967,0.,0.,0.,0.,0.,4.881499788599224,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,2.164839036683134,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.0070746373747814836,0.,0.,0.
"2016P5_lbc8",0.012471160363714158,0.7919186830958491,0.,0.,0.,0.,0.,0.,0.,0.,0.,54.779571897614446,0.,0.,6.622186153132217,0.,0.,0.,0.08106254236414202,0.,0.,0.22448088654685483,0.8916879660055623,0.,0.,0.09976928290971326,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.28683668836542564,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.012471160363714158,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.14341834418271282,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.39284155145699595,0.,0.,0.,0.,0.,35.55527819694906,0.,0.,0.006235580181857079,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.09976928290971326,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc10",6.435224249889409,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,30.651989190262718,0.,0.,3.5351396372747748,0.,0.,0.,0.,0.,0.,0.,5.101608698103118,0.,0.,8.128704315649781,0.,0.,1.46062655671832,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,6.985605271261532,0.,0.,0.,0.23285350904205102,0.08467400328801855,0.,2.0745130805564544,0.,0.25402200986405565,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.6299745632943574,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,33.42506279794533,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc12",9.735413509653544,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,24.9660778505401,0.,0.,0.06784260285472853,0.,0.,0.,0.,0.,0.,0.,7.869741931148509,0.,0.,5.868385146934018,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.03392130142736426,0.,0.,0.7462686314020138,0.,5.868385146934018,0.,0.,0.,0.,0.03392130142736426,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.06784260285472853,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.2713704114189141,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,10.074626523927186,0.,0.,18.012211057930426,0.,3.90094966414689,0.03392130142736426,0.,0.,0.,0.20352780856418556,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,4.172320075565804,0.,0.,0.,0.,1.0515603442482921,0.,0.,0.,0.,0.,0.03392130142736426,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,6.987788094037038,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc18",11.721877986098361,0.,0.,0.,0.,0.,74.0080060426645,0.,0.,0.,0.,0.,0.,0.,0.,0.,10.520567509262193,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.7495448216401592,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc2",22.106797483018088,0.,0.,0.1457991589976461,0.,0.,0.,0.,0.,0.,0.,23.382540124247488,0.38272279236882095,0.,1.7678148028464586,0.,0.,0.,0.,0.,0.,2.7701840209552757,17.204300761722237,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.8018953744870534,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,3.2987059723217422,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,1.0752687976076398,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,26.389647778573938,0.,0.,0.,0.,0.,0.,0.,0.01822489487470576,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6560962154894073,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
"2018P1_lbc34",0.9374999837239587,0.19097221890673233,0.,0.,0.,0.,0.,0.,0.,0.,0.,22.76041627152055,0.,0.,27.916666182002324,0.,0.,0.,0.24305555133584114,0.,0.,5.468749905056425,4.392361034854844,0.,0.,0.01736111080970294,0.,0.01736111080970294,0.,0.,0.,0.,0.,0.,9.131944285903746,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.46874999186197935,0.,0.34722221619405874,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.10416666485821764,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6249999891493058,0.03472222161940588,0.,0.,0.,26.336805098319356,0.,0.,0.,0.,0.,0.,0.03472222161940588,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.1388888864776235,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.6944444323881175,0.,0.,0.,0.1388888864776235,0.
"2018P1_lbc35",15.509989212933945,0.,0.,1.2092533962626464,0.,0.,0.017525411540038355,0.,0.,0.,0.12267788078026848,0.,0.,0.,0.08762705770019177,1.191727984722608,0.,0.,0.,0.,11.338941266404817,0.,0.,0.,2.5411846733055614,0.,0.,0.,0.07010164616015342,0.4731861115810356,0.,0.,0.,0.,9.25341729314025,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.7010164616015342,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,48.73816949284666,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.12267788078026848,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.07010164616015342,0.10515246924023011,0.,8.324570481518219,0.,0.,0.,0.,0.,0.,0.12267788078026848,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.,0.
